order,name,symbol,sector,industry,NIFTY,BANKNIFTY,NIFTYJR,CNX200,NIFTY_MID_SELECT,NIFTYSMLCAP250,NIFTY_TOTAL_MKT,CNX500,NIFTY_MICROCAP250,FO,FYERS_NAME
234,Narayana Hrudayalaya Ltd.,NH,Health Services,Hospital/Nursing Management,False,False,False,False,False,True,True,True,False,False,
235,Aster DM Healthcare Ltd.,ASTERDM,Health Services,Hospital/Nursing Management,False,False,False,False,False,True,True,True,False,False,
236,Delhivery Limited,DELHIVERY,Transportation,Air Freight/Couriers,False,False,False,False,False,True,True,True,False,True,
237,Indian Renewable Energy Development Agency Ltd.,IREDA,Finance,Finance/Rental/Leasing,False,False,False,True,False,False,True,True,False,True,
238,AIA Engineering Limited,AIAENG,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,True,True,False,False,
239,Ajanta Pharma Limited,AJANTPHARM,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,True,True,False,False,
240,Poonawalla Fincorp Limited,POONAWALLA,Finance,Finance/Rental/Leasing,False,False,False,False,False,True,True,True,False,False,
241,Escorts Kubota Limited,ESCORTS,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,True,True,False,False,
242,Blue Star Limited,BLUESTARCO,Producer Manufacturing,Industrial Machinery,False,False,False,True,False,False,True,True,False,True,
243,Sona BLW Precision Forgings Ltd.,SONACOMS,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,True,True,True,False,True,
244,Endurance Technologies Ltd.,ENDURANCE,Producer Manufacturing,Metal Fabrication,False,False,False,False,False,False,True,True,False,False,
245,UCO Bank,UCOBANK,Finance,Regional Banks,False,False,False,False,False,True,True,True,False,False,
246,Central Bank of India,CENTRALBK,Finance,Major Banks,False,False,False,False,False,True,True,True,False,False,
247,ITC Hotels Ltd,ITCHOTELS,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,True,True,False,False,
248,Mangalore Refinery & Petrochemicals Ltd.,MRPL,Energy Minerals,Oil Refining/Marketing,False,False,False,False,False,True,True,True,False,False,
249,Tata Investment Corporation Limited,TATAINVEST,Finance,Investment Banks/Brokers,False,False,False,True,False,False,True,True,False,False,
250,Godfrey Phillips India Ltd.,GODFRYPHLP,Consumer Non-Durables,Tobacco,False,False,False,True,False,False,True,True,False,True,
251,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,True,True,True,False,False,
252,Procter & Gamble Hygiene & Health Care Ltd.,PGHH,Consumer Non-Durables,Household/Personal Care,False,False,False,False,False,False,False,False,False,False,
253,Navin Fluorine International Limited,NAVINFLUOR,Process Industries,Chemicals: Specialty,False,False,False,False,False,True,True,True,False,False,
254,Mindspace Business Parks REIT,MINDSPACE.RR,Finance,Real Estate Investment Trusts,False,False,False,False,False,False,False,False,False,False,
255,Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,Finance,Finance/Rental/Leasing,False,False,False,False,False,True,True,True,False,False,
256,Go Digit General Insurance Limited,GODIGIT,Finance,Multi-Line Insurance,False,False,False,False,False,True,True,True,False,False,
257,Godrej Industries Limited,GODREJIND,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,True,True,False,False,
258,Emcure Pharmaceuticals Limited,EMCURE,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,True,True,True,False,False,
259,Ather Energy Limited,ATHERENERG,Consumer Durables,Motor Vehicles,False,False,False,False,False,True,True,True,False,False,
260,K.P.R. Mill Limited,KPRMILL,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,True,True,False,False,
261,LIC Housing Finance Ltd,LICHSGFIN,Finance,Finance/Rental/Leasing,False,False,False,True,False,False,True,True,False,True,
262,Force Motors Limited,FORCEMOT,Consumer Durables,Motor Vehicles,False,False,False,False,False,True,True,True,False,True,
263,Jubilant Foodworks Limited,JUBLFOOD,Consumer Services,Restaurants,False,False,False,True,False,False,True,True,False,True,
264,TVS Holdings Limited,TVSHLTD,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
265,Gland Pharma Ltd.,GLAND,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,True,True,True,False,False,
266,Global Health Limited,MEDANTA,Health Services,Hospital/Nursing Management,False,False,False,False,False,False,True,True,False,False,
267,Garden Reach Shipbuilders & Engineers Ltd.,GRSE,Producer Manufacturing,Trucks/Construction/Farm Machinery,False,False,False,False,False,True,True,True,False,False,
268,Hexaware Technologies Limited,HEXT,Technology Services,Packaged Software,False,False,False,False,False,False,True,True,False,False,
269,PhysicsWallah Ltd.,PWL,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,True,True,True,False,False,
270,CRISIL Limited,CRISIL,Technology Services,Internet Software/Services,False,False,False,False,False,False,True,True,False,False,
271,Anand Rathi Wealth Ltd.,ANANDRATHI,Finance,Investment Managers,False,False,False,False,False,True,True,True,False,False,
272,Aditya Birla Sun Life Amc Limited,ABSLAMC,Technology Services,Internet Software/Services,False,False,False,False,False,True,True,True,False,False,
273,SJVN Limited,SJVN,Utilities,Electric Utilities,False,False,False,False,False,False,True,True,False,False,
274,Apollo Tyres Limited.,APOLLOTYRE,Consumer Durables,Automotive Aftermarket,False,False,False,False,False,False,True,True,False,False,
275,Star Health & Allied Insurance Co. Ltd.,STARHEALTH,Finance,Life/Health Insurance,False,False,False,False,False,True,True,True,False,False,
276,Tata Elxsi Limited,TATAELXSI,Technology Services,Information Technology Services,False,False,False,True,False,False,True,True,False,True,
277,ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,True,True,True,False,False,
278,Karur Vysya Bank Ltd.,KARURVYSYA,Finance,Regional Banks,False,False,False,False,False,True,True,True,False,False,
279,Central Depository Services (India) Limited,CDSL,Finance,Investment Banks/Brokers,False,False,False,False,False,True,True,True,False,True,
280,Metro Brands Ltd.,METROBRAND,Retail Trade,Apparel/Footwear Retail,False,False,False,False,False,False,False,False,False,False,
281,Exide Industries Limited,EXIDEIND,Producer Manufacturing,Auto Parts: OEM,False,False,False,True,False,False,True,True,False,True,
282,Krishna Institute of Medical Sciences Limited,KIMS,Health Services,Hospital/Nursing Management,False,False,False,False,False,True,True,True,False,False,
283,Bandhan Bank Ltd.,BANDHANBNK,Finance,Major Banks,False,False,False,False,False,True,True,True,False,True,
284,ACC Limited,ACC,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,True,True,False,False,
285,Kaynes Technology India Ltd.,KAYNES,Electronic Technology,Electronic Production Equipment,False,False,False,False,False,True,True,True,False,True,
286,Prime Focus Limited,PFOCUS,Consumer Services,Movies/Entertainment,False,False,False,False,False,False,True,False,True,False,
287,Timken India Limited,TIMKEN,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,True,True,True,False,False,
288,Motherson Sumi Wiring India Ltd,MSUMI,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,True,True,True,False,False,
289,ITI Limited,ITI,Communications,Major Telecommunications,False,False,False,False,False,True,True,True,False,False,
290,IRB Infrastructure Developers Limited,IRB,Industrial Services,Engineering & Construction,False,False,False,False,False,True,True,True,False,False,
291,Brookfield India Real Estate Trust,BIRET.RR,Finance,Real Estate Investment Trusts,False,False,False,False,False,False,False,False,False,False,
292,Gillette India Limited,GILLETTE,Consumer Non-Durables,Household/Personal Care,False,False,False,False,False,True,True,True,False,False,
293,Welspun Corp Limited,WELCORP,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,True,True,True,False,False,
294,Inventurus Knowledge Solutions Limited,IKS,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,True,True,True,False,False,
295,Amber Enterprises India Ltd.,AMBER,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,True,True,True,False,True,
296,Angel One Limited,ANGELONE,Finance,Investment Banks/Brokers,False,False,False,False,False,True,True,True,False,True,
297,Honeywell Automation India Limited,HONAUT,Electronic Technology,Electronic Equipment/Instruments,False,False,False,False,False,False,True,True,False,False,
298,NBCC (INDIA) LIMITED,NBCC,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,True,True,True,False,True,
299,Himadri Speciality Chemical Ltd.,HSCL,Process Industries,Industrial Specialties,False,False,False,False,False,True,True,True,False,False,
300,Sun TV Network Limited,SUNTV,Consumer Services,Broadcasting,False,False,False,False,False,True,True,True,False,False,
301,PTC Industries Ltd,PTCIL,Producer Manufacturing,Metal Fabrication,False,False,False,False,False,True,True,True,False,False,
302,Nexus Select Trust,NXST.RR,Finance,Real Estate Investment Trusts,False,False,False,False,False,False,False,False,False,False,
303,Ramco Cements Limited,RAMCOCEM,Non-Energy Minerals,Construction Materials,False,False,False,False,False,True,True,True,False,False,
304,Shyam Metalics & Energy Ltd.,SHYAMMETL,Producer Manufacturing,Metal Fabrication,False,False,False,False,False,True,True,True,False,False,
305,Nuvama Wealth Management Limited,NUVAMA,Finance,Investment Managers,False,False,False,False,False,True,True,True,False,True,
306,AWL Agri Business Ltd,AWL,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,True,True,False,False,
307,Schneider Electric Infrastructure Limited,SCHNEIDER,Distribution Services,Wholesale Distributors,False,False,False,False,False,True,True,True,False,False,SCHNEIDER-BE
308,Dr. Lal PathLabs Limited,LALPATHLAB,Health Services,Medical/Nursing Services,False,False,False,False,False,True,True,True,False,False,
309,Tenneco Clean Air India Limited,TENNIND,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,True,True,True,False,False,
310,Manappuram Finance Limited,MANAPPURAM,Finance,Finance/Rental/Leasing,False,False,False,False,False,True,True,True,False,True,
311,Tata Technologies Limited,TATATECH,Technology Services,Packaged Software,False,False,False,False,False,True,True,True,False,True,
312,PNB Housing Finance Limited,PNBHOUSING,Finance,Finance/Rental/Leasing,False,False,False,False,False,True,True,True,False,True,
313,Aditya Infotech Limited,CPPLUS,Consumer Durables,Electronics/Appliances,False,False,False,False,False,True,True,True,False,False,
314,Gujarat Gas Ltd.,GUJGASLTD,Utilities,Gas Distributors,False,False,False,False,False,False,False,False,False,False,
315,PFIZER LIMITED,PFIZER,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,True,True,True,False,False,
316,Wockhardt Limited,WOCKPHARMA,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,True,True,True,False,False,
317,Asahi India Glass Limited,ASAHIINDIA,Consumer Durables,Home Furnishings,False,False,False,False,False,True,True,True,False,False,
318,Indraprastha Gas Limited,IGL,Utilities,Gas Distributors,False,False,False,False,False,True,True,True,False,False,
319,New India Assurance Co. Ltd.,NIACL,Finance,Multi-Line Insurance,False,False,False,False,False,False,True,True,False,False,
320,Bayer Cropscience India Limited,BAYERCROP,Process Industries,Chemicals: Agricultural,False,False,False,False,False,True,True,True,False,False,
321,Aegis Logistics Limited,AEGISLOG,Distribution Services,Wholesale Distributors,False,False,False,False,False,True,True,True,False,False,
322,KIOCL Ltd,KIOCL,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
323,Kirloskar Oil Engines Limited,KIRLOSENG,Producer Manufacturing,Electrical Products,False,False,False,False,False,True,True,True,False,False,
324,Aegis Vopak Terminals Limited,AEGISVOPAK,Transportation,Air Freight/Couriers,False,False,False,False,False,True,True,True,False,False,
325,CESC Ltd,CESC,Utilities,Electric Utilities,False,False,False,False,False,True,True,True,False,False,
326,SAI Life Sciences Ltd.,SAILIFE,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,True,True,True,False,False,
327,Aadhar Housing Finance Ltd,AADHARHFC,Finance,Finance/Rental/Leasing,False,False,False,False,False,True,True,True,False,False,
328,Sumitomo Chemical India Ltd.,SUMICHEM,Process Industries,Chemicals: Agricultural,False,False,False,False,False,True,True,True,False,False,
329,Hatsun Agro Product Limited,HATSUN,Consumer Non-Durables,Food: Meat/Fish/Dairy,False,False,False,False,False,False,False,False,False,False,
330,Pine Labs Limited,PINELABS,Technology Services,Packaged Software,False,False,False,False,False,True,True,True,False,False,
331,Sagility Limited,SAGILITY,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,True,True,True,False,False,
332,RBL Bank Ltd.,RBLBANK,Finance,Major Banks,False,False,False,False,False,True,True,True,False,True,
333,HBL Engineering Limited,HBLENGINE,Producer Manufacturing,Electrical Products,False,False,False,False,False,True,True,True,False,False,
334,Affle 3i Limited,AFFLE,Technology Services,Packaged Software,False,False,False,False,False,True,True,True,False,False,
335,NATCO Pharma Limited,NATCOPHARM,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,True,True,True,False,False,
336,Great Eastern Shipping Co. Ltd.,GESHIP,Transportation,Marine Shipping,False,False,False,False,False,True,True,True,False,False,
337,CreditAccess Grameen Ltd.,CREDITACC,Finance,Finance/Rental/Leasing,False,False,False,False,False,True,True,True,False,False,
